Timestamp,F3 Value,F3 Quality,FC5 Value,FC5 Quality,F7 Value,F7 Quality,T7 Value,T7 Quality,P7 Value,P7 Quality,O1 Value,O1 Quality,O2 Value,O2 Quality,P8 Value,P8 Quality,T8 Value,T8 Quality,F8 Value,F8 Quality,AF4 Value,AF4 Quality,FC6 Value,FC6 Quality,F4 Value,F4 Quality,AF3 Value,AF3 Quality,X Value,Y Value,Z Value
2017-08-07 12:06:34.451582,4543.12121167,3725.5757572,4244.33333291,4162.42424201,3887.33333294,519.272727221,3919.7878784,696.484848415,4246.90909048,519.272727221,4427.21212077,181.333333315,4178.39393898,3383.51515118,4328.30302987,3049.69696939,4656.9696965,3202.18181786,4235.06060564,486.303030254,4412.78787835,4154.18181777,4225.78787837,24.7272727248,4816.66666619,3263.99999967,4440.60606016,70.0606060536,42.0,42.0,?
2017-08-07 12:06:34.458992,4544.66666621,3725.5757572,4245.36363594,4162.42424201,3881.15151476,519.272727221,3924.93939355,696.484848415,4246.90909048,519.272727221,4425.66666622,181.333333315,4166.54545413,3383.51515118,4317.99999957,3049.69696939,4655.42424196,3202.18181786,4223.21212079,486.303030254,4412.78787835,4166.54545413,4214.96969655,24.7272727248,4812.54545406,3263.99999967,4433.39393895,70.0606060536,42.0,42.0,?
2017-08-07 12:06:34.470940,4542.60606015,3725.5757572,4253.60606018,4162.42424201,3887.84848446,519.272727221,3922.36363597,696.484848415,4256.18181776,519.272727221,4433.90909047,181.333333315,4158.8181814,3383.51515118,4316.96969654,3049.69696939,4663.6666662,3202.18181786,4223.21212079,486.303030254,4401.96969653,4166.54545413,4219.60606018,24.7272727248,4803.78787831,3263.99999967,4431.33333289,70.0606060536,42.0,42.0,?
2017-08-07 12:06:34.476429,4530.7575753,3725.5757572,4246.90909048,4162.42424201,3887.84848446,519.272727221,3922.36363597,696.484848415,4257.7272723,519.272727221,4449.36363592,181.333333315,4158.8181814,3383.51515118,4316.96969654,3049.69696939,4668.81818135,3202.18181786,4223.21212079,486.303030254,4401.96969653,4166.54545413,4206.72727231,24.7272727248,4803.78787831,3263.99999967,4425.66666622,70.0606060536,42.0,42.0,?
2017-08-07 12:06:34.484575,4530.7575753,3725.5757572,4246.90909048,4162.42424201,3877.54545416,519.272727221,3918.75757537,696.484848415,4257.7272723,519.272727221,4452.45454501,181.333333315,4171.18181776,3383.51515118,4318.51515108,3049.69696939,4668.81818135,3202.18181786,4211.87878746,486.303030254,4392.18181774,4166.54545413,4206.72727231,24.7272727248,4795.03030255,3263.99999967,4419.99999956,70.0606060536,42.0,42.0,?
2017-08-07 12:06:34.490547,4527.66666621,3725.5757572,4248.96969654,4162.42424201,3871.36363598,519.272727221,3911.54545415,696.484848415,4257.7272723,519.272727221,4447.30302986,181.333333315,4173.24242383,3383.51515118,4322.6363632,3049.69696939,4661.09090862,3202.18181786,4207.24242382,486.303030254,4388.06060562,4166.54545413,4198.99999958,24.7272727248,4791.93939346,3263.99999967,4417.9393935,70.0606060536,42.0,42.0,?
2017-08-07 12:06:34.508187,4534.36363591,3725.5757572,4251.54545412,4162.42424201,3878.57575719,519.272727221,3911.03030264,696.484848415,4262.36363594,519.272727221,4441.63636319,181.333333315,4164.48484807,3383.51515118,4325.72727229,3049.69696939,4654.39393893,3202.18181786,4217.54545412,486.303030254,4391.66666623,4166.54545413,4208.78787837,24.7272727248,4797.60606013,3263.99999967,4422.57575713,70.0606060536,42.0,42.0,?
2017-08-07 12:06:34.510821,4537.454545,3725.5757572,4256.18181776,4162.42424201,3886.30302991,519.272727221,3917.21212082,696.484848415,4249.99999958,519.272727221,4433.90909047,181.333333315,4165.5151511,3383.51515118,4330.36363593,3049.69696939,4662.63636317,3202.18181786,4228.87878746,486.303030254,4400.42424198,4166.54545413,4222.18181776,24.7272727248,4804.30302982,3263.99999967,4431.84848441,70.0606060536,42.0,42.0,?
2017-08-07 12:06:34.513689,4536.42424197,3725.5757572,4261.33333291,4162.42424201,3881.15151476,519.272727221,3913.60606021,696.484848415,4252.06060564,519.272727221,4431.33333289,181.333333315,4176.84848443,3383.51515118,4334.48484805,3049.69696939,4673.45454499,3202.18181786,4229.39393897,486.303030254,4405.06060562,4166.54545413,4221.15151473,24.7272727248,4807.39393891,3263.99999967,4432.36363592,70.0606060536,42.0,42.0,?
2017-08-07 12:06:34.526061,4539.51515106,3725.5757572,4258.75757533,4162.42424201,3880.12121173,519.272727221,3912.06060567,696.484848415,4252.06060564,519.272727221,4436.99999956,181.333333315,4180.96969655,3383.51515118,4339.12121169,3049.69696939,4673.9696965,3202.18181786,4230.93939352,486.303030254,4409.69696926,4166.54545413,4219.09090867,24.7272727248,4808.93939346,3263.99999967,4430.30302986,70.0606060536,42.0,42.0,?
